Num of Titles (Active),Dewey Classification Top Line,Dewey Classification
0,791,791.43/6164097309048
1,791,791.43/61640982
16,791,791.43/617
1,791,791.43/617 20
2,791,791.43/617/0973
1,791,791.43/617094109045
1,791,791.43/617096
3,791,791.43/6170973
6,791,791.43/62
4,791,791.43/621732
1,791,791.43/621734
1,791,791.43/6254
1,791,791.43/62714
2,791,791.43/627471
1,791,791.43/6275
1,791,791.43/6277
9,791,791.43/6278
1,791,791.43/6278/082
1,791,791.43/6279494
2,791,791.43/62951073
1,791,791.43/63
0,791,791.43/632
1,791,791.43/6352664
1,791,791.43/63526640951
2,791,791.43/63529
1,791,791.43/6352968
0,791,791.43/6352995073
1,791,791.43/63538
0,791,791.43/63543
1,791,791.43/6358
1,791,791.43/63585
1,791,791.43/63585204
1,791,791.43/635882065
2,791,791.43/636
1,791,791.43/638232
0,791,791.43/643
6,791,791.43/65
1,791,791.43/650941
14,791,791.43/651
8,791,791.43/652
0,791,791.43/6520351073
1,791,791.43/65203678073
1,791,791.43/6520368
0,791,791.43/652036872
1,791,791.43/65203896073
1,791,791.43/65203924
1,791,791.43/652039240485
2,791,791.43/6520395
2,791,791.43/6520396073
2,791,791.43/6520397
5,791,791.43/652041
5,791,791.43/652042
0,791,791.43/652042/09045
1,791,791.43/652054
1,791,791.43/652054/0971
0,791,791.43/652062
3,791,791.43/6520623
1,791,791.43/65206643
1,791,791.43/6520693
1,791,791.43/65209438
4,791,791.43/6521
1,791,791.43/6521/09519
9,791,791.43/65211
1,791,791.43/652110973
39,791,791.43/6522
1,791,791.43/65220944
0,791,791.43/652209669
3,791,791.43/6523
3,791,791.43/65235
3,791,791.43/652352
2,791,791.43/65251
2,791,791.43/652624
2,791,791.43/6526642
4,791,791.43/6526643
1,791,791.43/6526662
1,791,791.43/652693
2,791,791.43/6526945
0,791,791.43/652827
1,791,791.43/6529
1,791,791.43/6529009561
1,791,791.43/652905
2,791,791.43/652914
7,791,791.43/652924
1,791,791.43/652927
2,791,791.43/6529395
1,791,791.43/65295
5,791,791.43/652968073
2,791,791.43/65296872073
0,791,791.43/6529914
2,791,791.43/6529924
1,791,791.43/652992408
1,791,791.43/6529927
2,791,791.43/652995
2,791,791.43/652995073
0,791,791.43/6529957
1,791,791.43/652996
26,791,791.43/652996073
5,791,791.43/652997
46,791,791.43/653
1,791,791.43/65303
1,791,791.43/65309415
2,791,791.43/653538
16,791,791.43/6538
0,791,791.43/6538/068843
1,791,791.43/6538082
1,791,791.43/65380973
4,791,791.43/654
2,791,791.43/6543
1,791,791.43/6548
1,791,791.43/65480973
44,791,791.43/655
1,791,791.43/655 22
1,791,791.43/655/095125
1,791,791.43/655095125
35,791,791.43/6552
1,791,791.43/65529
1,791,791.43/6553
3,791,791.43/6554
1,791,791.43/6554095125
2,791,791.43/65540973
27,791,791.43/6556
0,791,791.43/65560973
2,791,791.43/6557
1,791,791.43/6558
5,791,791.43/6559
8,791,791.43/656
7,791,791.43/6561
1,791,791.43/656109041
5,791,791.43/6564
15,791,791.43/657
11,791,791.43/6578
9,791,791.43/6579
55,791,791.43/658
1,791,791.43/658/0941
1,791,791.43/658/0947
0,791,791.43/65803
1,791,791.43/65809450904
21,791,791.43/6581
2,791,791.43/6582
1,791,791.43/658209732
3,791,791.43/6582825
1,791,791.43/65835404
0,791,791.43/65838
2,791,791.43/6584
1,791,791.43/658403
6,791,791.43/6584053
8,791,791.43/658405318
0,791,791.43/6584054
1,791,791.43/6584054211
2,791,791.43/658405425
2,791,791.43/658438053
1,791,791.43/65844361
1,791,791.43/65845
3,791,791.43/65851
1,791,791.43/6585694
1,791,791.43/658581
1,791,791.43/658597043
2,791,791.43/65861
1,791,791.43/6586806
1,791,791.43/658721
2,791,791.43/658730497
1,791,791.43/65873917
0,791,791.43/6587392
1,791,791.43/65874
4,791,791.43/65875
6,791,791.43/65878
0,791,791.43/6587803
1,791,791.43/65881066
1,791,791.43/65893
0,791,791.43/658973
10,791,791.43/66
0,791,791.43/660973
3,791,791.43/662
1,791,791.43/6692
4,791,791.43/67
2,791,791.43/670946
2,791,791.43/672
9,791,791.43/675
12,791,791.43/682
1,791,791.43/6822
3,791,791.43/6823
1,791,791.43/68232
0,791,791.43/6826594
1,791,791.43/682746
1,791,791.43/682773
1,791,791.43/68282
1,791,791.43/682943
8,791,791.43/684
1,791,791.43/68780922
4,791,791.43/7
363,791,791.43/72
59,791,791.43/75
2,791,791.43/75/05
1,791,791.43/75/083
1,791,791.43/75/086642
1,791,791.43/75/08996073
1,791,791.43/75/0941
2,791,791.43/75/0943
0,791,791.43/75/0947
1,791,791.43/75/0952
4,791,791.43/75/0973
1,791,791.43/75/097309047
0,791,791.43/75/0981
0,791,791.43/7503
0,791,791.43/7509438
1,791,791.43/750954
1,791,791.43/750971
3,791,791.43/750973
3,791,791.430
1,791,791.430 233092
1,791,791.430 28092
1,791,791.430 951249
1,791,791.430 95125
0,791,791.430/25
7,791,791.430/28092
172,791,791.4301
1,791,791.4301.231
2,791,791.4301/5
2,791,791.4301/9
2,791,791.43013
1,791,791.43014
20,791,791.43015
9,791,791.43019
22,791,791.4302
1,791,791.4302 22
1,791,791.4302.33082
10,791,791.4302/3
1,791,791.4302/3 22
1,791,791.4302/30820982
5,791,791.4302/3092
20,791,791.4302/32
4,791,791.4302/32 22
1,791,791.4302/32/092
1,791,791.4302/320681
1,791,791.4302/32082
29,791,791.4302/32092
1,791,791.4302/32092 B
2,791,791.4302/320922
2,791,791.4302/320923927
6,791,791.4302/33
1,791,791.4302/33 22
19,791,791.4302/33/092
0,791,791.4302/33/092 B
1,791,791.4302/33/0922
1,791,791.4302/33/0922/48
1,791,791.4302/33/092273
2,791,791.4302/3301
1,791,791.4302/33082
326,791,791.4302/33092
0,791,791.4302/33092 B
5,791,791.4302/330922
1,791,791.4302/33092241
1,791,791.4302/33092244
3,791,791.4302/33092273
1,791,791.4302/330925
1,791,791.4302/3309252
1,791,791.4302/3309282
15,791,791.4302/4
7,791,791.4302/5
1,791,791.4302/5 22
1,791,791.4302/5092
2,791,791.4302/6
1,791,791.4302/60946
3,791,791.4302/7
7,791,791.4302/8
1,791,791.4302/8/092
2,791,791.4302/8/092273
1,791,791.4302/80811
1,791,791.4302/80820973
99,791,791.4302/8092
0,791,791.4302/8092 B
29,791,791.4302/80922
2,791,791.4302/8092243
1,791,791.4302/8092246
2,791,791.4302/8092273
1,791,791.4302/8092291411
4,791,791.4302/8092396073
2,791,791.4302/809252
1,791,791.4302/80929
2,791,791.4302/80972
1,791,791.4302/93 22
0,791,791.430207
1,791,791.43022
0,791,791.430226
6,791,791.43023
16,791,791.43023/3092
1,791,791.43023/30922
1,791,791.43023/309226
1,791,791.430230820982
8,791,791.43023092
0,791,791.430230922
2,791,791.430230924
15,791,791.430232
0,791,791.4302320285
1,791,791.430232068
2,791,791.4302320681
2,791,791.43023209
6,791,791.430232092
1,791,791.430232092243
11,791,791.430233
1,791,791.430233/092
1,791,791.4302330
1,791,791.43023301
5,791,791.430233082
11,791,791.43023309
1,791,791.43023309/2
0,791,791.430233090
210,791,791.430233092
1,791,791.430233092 (R)
0,791,791.430233092--dc22
17,791,791.4302330922
1,791,791.43023309224
1,791,791.430233092241
0,791,791.430233092241B
0,791,791.430233092245
1,791,791.430233092248
0,791,791.4302330922489
1,791,791.430233092273
1,791,791.430233092279494
3,791,791.4302330924
0,791,791.4302330925
1,791,791.43023309282
0,791,791.430233092B
1,791,791.4302330951
1,791,791.4302330951249
1,791,791.430233097309045
7,791,791.43024
8,791,791.43025
0,791,791.430250922
1,791,791.43025094
0,791,791.430250943155
1,791,791.430250951156
1,791,791.430250954792
1,791,791.430250971133
2,791,791.43026
1,791,791.43027
10,791,791.43028
0,791,791.430280820973
1,791,791.43028091999997
63,791,791.43028092
12,791,791.430280922
1,791,791.43028092259
1,791,791.43028092273
0,791,791.43028092351
0,791,791.43028092396073
0,791,791.430280924
0,791,791.43028092B
1,791,791.43028095125
0,791,791.430280972
0,791,791.430280973
1,791,791.4302908
0,791,791.43029547
1,791,791.4303
0,791,791.4303/33092
1,791,791.43033092
5,791,791.4305
2,791,791.430509
1,791,791.4306073
2,791,791.43068/8
1,791,791.430681
1,791,791.430688
1,791,791.4307/2
1,791,791.43071
2,791,791.43071/073
1,791,791.43071/174775
1,791,791.43071073
0,791,791.43072
1,791,791.430723
1,791,791.4307291
1,791,791.43073
0,791,791.43074
1,791,791.430745195
4,791,791.43079
1,791,791.430792
1,791,791.4308092
15,791,791.43082
1,791,791.43082/0971
1,791,791.430820941
1,791,791.43083
1,791,791.430830941
1,791,791.4308341
2,791,791.43086/63
6,791,791.43086/64
0,791,791.4308664
0,791,791.43086642
1,791,791.43089/51073
1,791,791.43089/95071
7,791,791.43089/96073
0,791,791.430899143
2,791,791.4308991607
1,791,791.430899435043
1,791,791.4308996041
1,791,791.4308996073
1,791,791.4308997
39,791,791.4309
2,791,791.4309/046
1,791,791.4309/05
1,791,791.4309/44941
1,791,791.4309041
2,791,791.4309045
1,791,791.430909
0,791,791.43090917
1,791,791.4309093
2,791,791.430909324436
1,791,791.430909351
1,791,791.430909352042
1,791,791.4309093520420740551
1,791,791.43090935299995
2,791,791.430909355
0,791,791.43090936
4,791,791.430917/4927
1,791,791.430917/541
1,791,791.43091712469
3,791,791.43091724
1,791,791.43091734
2,791,791.4309174927
1,791,791.43091821
31,791,791.43092
0,791,791.43092/2
2,791,791.43092/33092
0,791,791.43092/52
2,791,791.430922
0,791,791.43092273
1,791,791.430924
14,791,791.43094
2,791,791.43094/09045
0,791,791.430940904--dc22
0,791,791.4309409045
1,791,791.4309409051
17,791,791.430941
0,791,791.430941/09045
1,791,791.430941/09047
1,791,791.43094103
2,791,791.43094109045
1,791,791.43094109047
1,791,791.43094109049
5,791,791.4309411
1,791,791.430941109/048
3,791,791.4309415
1,791,791.4309417
1,791,791.430941835
3,791,791.430942
1,791,791.430942753
20,791,791.430943
1,791,791.430943/0904
1,791,791.430943/09042
0,791,791.430943/09044
0,791,791.430943/09045
1,791,791.430943/0973
2,791,791.430943/1
1,791,791.430943/109045
2,791,791.430943/155
1,791,791.43094309/05
1,791,791.430943090/05
1,791,791.43094309042
1,791,791.43094309044
0,791,791.43094309045
0,791,791.4309431
1,791,791.4309436/1309045
0,791,791.430943613
2,791,791.4309437
1,791,791.4309438
1,791,791.4309438/09041
0,791,791.430943803
2,791,791.4309439
26,791,791.430944
1,791,791.43094409/034
2,791,791.43094409/04
1,791,791.430944090/041
1,791,791.430944090/5
0,791,791.43094409034
0,791,791.43094409043
1,791,791.43094436
1,791,791.430944912
26,791,791.430945
1,791,791.430945/0904
1,791,791.430945/09041
1,791,791.430945/09045
1,791,791.43094509041
2,791,791.43094509045
0,791,791.430945511
0,791,791.430945632
24,791,791.430946
1,791,791.430946/03
1,791,791.430946/0904
0,791,791.43094603
1,791,791.43094605
1,791,791.43094609/049
1,791,791.43094609043
1,791,791.43094609046
2,791,791.4309460905
0,791,791.4309466
1,791,791.43094672
2,791,791.4309469
26,791,791.430947
1,791,791.430947/086
2,791,791.4309470904
1,791,791.43094709045
1,791,791.43094709051
0,791,791.43094731
1,791,791.4309477
5,791,791.430948
2,791,791.4309485
2,791,791.4309489
0,791,791.43094897
1,791,791.4309489718
2,791,791.4309492
1,791,791.4309493
1,791,791.4309494
3,791,791.4309495
0,791,791.4309496
1,791,791.4309497
1,791,791.4309498
1,791,791.4309499
11,791,791.43095
36,791,791.430951
1,791,791.430951/09049
1,791,791.430951/09051
1,791,791.430951/95
0,791,791.43095103
2,791,791.43095109/04
0,791,791.4309510904
1,791,791.43095109042
0,791,791.43095109043
1,791,791.43095109045
0,791,791.430951132
1,791,791.430951156
1,791,791.43095124
5,791,791.430951249
7,791,791.43095125
1,791,791.43095126
5,791,791.4309519
1,791,791.430951909041
11,791,791.43095195
21,791,791.430952
0,791,791.430952/0904
1,791,791.430952/09041
1,791,791.430952/09042
1,791,791.43095209044
2,791,791.43095209045
32,791,791.430954
1,791,791.430954/792
2,791,791.430954/82
1,791,791.430954792
1,791,791.43095492
11,791,791.430955
2,791,791.430956
4,791,791.4309561
1,791,791.43095692
7,791,791.43095694
0,791,791.43095694 (e-book)
0,791,791.430958
2,791,791.430959
1,791,791.4309593
2,791,791.43095957
4,791,791.4309598
0,791,791.4309599
1,791,791.430959909041
1,791,791.430959916
14,791,791.43096
3,791,791.430961
1,791,791.4309611
0,791,791.430962
2,791,791.430963
1,791,791.430964
2,791,791.4309646
1,791,791.430966
7,791,791.4309669
2,791,791.4309669/090511
1,791,791.43096711
1,791,791.4309678
3,791,791.430968
6,791,791.430971
1,791,791.4309710904
0,791,791.430971133
1,791,791.4309713/52
0,791,791.4309713541
4,791,791.4309714
18,791,791.430972
1,791,791.4309720816
1,791,791.43097209/04
2,791,791.43097291
3,791,791.43097291/09045
1,791,791.43097291/090511
2,791,791.43097295
90,791,791.430973
0,791,791.430973/03
1,791,791.430973/09034
2,791,791.430973/09043
1,791,791.430973/09044
1,791,791.430973/09046
1,791,791.430973/09047
1,791,791.430973/09048
1,791,791.430973/09049
2,791,791.430973/09051
0,791,791.430973/090511
1,791,791.430973/0943
0,791,791.43097309
1,791,791.43097309/044
2,791,791.43097309/05
0,791,791.43097309034
1,791,791.4309730904
1,791,791.43097309041
0,791,791.43097309042
0,791,791.43097309044
1,791,791.43097309045
1,791,791.43097309051
1,791,791.430973090511
1,791,791.4309730945
0,791,791.430974461
1,791,791.4309748/86
1,791,791.4309763/35
1,791,791.430976335
1,791,791.4309764/31
1,791,791.430976431
1,791,791.4309767
0,791,791.4309773
0,791,791.430977311
0,791,791.4309775
1,791,791.4309793135
1,791,791.4309794/61
0,791,791.4309794/94
0,791,791.430979409041
1,791,791.430979461
1,791,791.430979493
6,791,791.430979494
0,791,791.43097949409043
21,791,791.43098
1,791,791.43098/03
2,791,791.43098/0904
0,791,791.4309803
1,791,791.4309809/04
5,791,791.430981
2,791,791.4309810904
1,791,791.43098161
10,791,791.430982
1,791,791.4309820905
0,791,791.43098212
6,791,791.430983
4,791,791.430985
5,791,791.4309861
1,791,791.4309895
2,791,791.430993
3,791,791.430994
1,791,791.430994/03
1,791,791.4309940922
2,791,791.4309961
1,791,791.4309967
1,791,791.4312/33092
8,791,791.433
16,791,791.4334
0,791,791.43340285
1,791,791.433403
1,791,791.433409
1,791,791.43340951
4,791,791.43340952
0,791,791.43340952--dc22
4,791,791.43340973
0,791,791.43340979493
2,791,791.4353
79,791,791.436
1,791,791.436 580973
0,791,791.436--dc22
4,791,791.436/278
1,791,791.436/3523
1,791,791.436/53
2,791,791.436/530972
1,791,791.436/553
1,791,791.436/57
1,791,791.436/583
2,791,791.436/5875
0,791,791.4360944
1,791,791.4360945
1,791,791.4360947
1,791,791.4360951
1,791,791.436097309041
2,791,791.4361
17,791,791.43611
1,791,791.43611094
0,791,791.4361109409041
0,791,791.4361109409042
1,791,791.436110945
1,791,791.436110973
1,791,791.436112
1,791,791.436115
0,791,791.4361150943
2,791,791.4361163
5,791,791.43612
2,791,791.436120945
19,791,791.43615
1,791,791.4361509047
0,791,791.436150941
1,791,791.436150973
1,791,791.43616
1,791,791.436162
28,791,791.436164
1,791,791.4361640820973
1,791,791.436164094
1,791,791.4361640941
1,791,791.4361640945
1,791,791.4361640946
1,791,791.436164095
1,791,791.43616409519
3,791,791.4361640952
2,791,791.4361640973
10,791,791.43617
1,791,791.43617094709043
1,791,791.43617096
1,791,791.436170973
7,791,791.4362
4,791,791.43621732
1,791,791.43621734
1,791,791.436242753
1,791,791.4362428
1,791,791.43625
2,791,791.43626
1,791,791.436268
1,791,791.43627471
4,791,791.436278
1,791,791.43628
1,791,791.43629752
1,791,791.43635
1,791,791.436352
1,791,791.43635262
0,791,791.43635299
0,791,791.436352995073
0,791,791.4363543
0,791,791.4363581
1,791,791.4364
2,791,791.4365
12,791,791.43651
2,791,791.436511
9,791,791.43652
0,791,791.4365202
1,791,791.4365203678073
0,791,791.436520368
1,791,791.4365203924
1,791,791.436520396073
1,791,791.43652041
7,791,791.43652042
1,791,791.436520431
1,791,791.43652054
0,791,791.436520540971
0,791,791.43652062
1,791,791.436520623
0,791,791.436520693
5,791,791.4365211
17,791,791.436522
1,791,791.436522089951
1,791,791.4365220941
0,791,791.4365220944
5,791,791.436523
4,791,791.4365235
1,791,791.43652350952
2,791,791.4365266
0,791,791.43652664
0,791,791.436526642
1,791,791.436526643
0,791,791.436526662
1,791,791.4365267
1,791,791.43652691
3,791,791.436526912
1,791,791.436526914
1,791,791.436526942
1,791,791.43652807092
0,791,791.43652827
1,791,791.436529
1,791,791.43652900973
1,791,791.43652924
0,791,791.43652927
1,791,791.4365295
3,791,791.436529924
1,791,791.4365299240809046
0,791,791.436529957
1,791,791.43652996
6,791,791.43652996073
2,791,791.43652997
1,791,791.43652997072
1,791,791.436529974572
41,791,791.43653
0,791,791.43653 22
0,791,791.4365303
1,791,791.436530944
1,791,791.436530946
1,791,791.43653095125
0,791,791.43653095694
0,791,791.436536
8,791,791.436538
1,791,791.4365380951
0,791,791.4365380973
2,791,791.436543
1,791,791.436543094
1,791,791.436548
0,791,791.4365480973
20,791,791.43655
0,791,791.436550941
0,791,791.4365509431
15,791,791.436552
1,791,791.4365529
6,791,791.436553
1,791,791.4365530944
0,791,791.4365538
2,791,791.436554
18,791,791.436556
1,791,791.436556094
0,791,791.4365560973
1,791,791.436557
1,791,791.436559
4,791,791.43656
7,791,791.436561
2,791,791.436564
9,791,791.43657
8,791,791.436578
0,791,791.4365780922
3,791,791.436579
1,791,791.4365790973
41,791,791.43658
1,791,791.43658094
1,791,791.436580947
0,791,791.436580973
18,791,791.436581
1,791,791.436581094
1,791,791.436581094409049
3,791,791.436582
1,791,791.43658209732
0,791,791.43658282
1,791,791.436583
2,791,791.4365838
0,791,791.436584053
4,791,791.43658405318
1,791,791.4365841086
1,791,791.4365844361
1,791,791.4365845
1,791,791.4365846
1,791,791.4365851
1,791,791.436585670443
2,791,791.4365872
1,791,791.43658720816
0,791,791.436587392
2,791,791.4365878
0,791,791.4365878016
1,791,791.43658780945
0,791,791.4365881066
9,791,791.4366
1,791,791.4366096762
0,791,791.43660973
1,791,791.436614
1,791,791.43662
1,791,791.43664
2,791,791.4367
1,791,791.43672
9,791,791.43675
1,791,791.436750945
3,791,791.43677
1,791,791.4368
7,791,791.43682
1,791,791.436820211
1,791,791.436822
0,791,791.4368232
1,791,791.436823291
1,791,791.43682773
0,791,791.4368282
1,791,791.43682943
0,791,791.436829956
6,791,791.43684
1,791,791.4369
7,791,791.437
2,791,791.437/2
1,791,791.43701
1,791,791.43709861
105,791,791.4372
1,791,791.4372 22
1,791,791.437209
1,791,791.43743
36,791,791.4375
1,791,791.4375019
0,791,791.437503
1,791,791.437505
0,791,791.437508996073
1,791,791.43750943
0,791,791.43750944
0,791,791.43750956
0,791,791.43750971
3,791,791.43750973
1,791,791.43750981
1,791,791.43756
1,791,791.4379
0,791,791.43941
3,791,791.44
0,791,791.44/0228092
1,791,791.44/0232/0924
1,791,791.44/0236
1,791,791.44/028/019
1,791,791.44/08996073
2,791,791.44/3
1,791,791.44/5
1,791,791.44/6
0,791,791.44/611
1,791,791.44/65235
1,791,791.44/657
1,791,791.44/7
3,791,791.44/72
2,791,791.4402
3,791,791.4402/32
2,791,791.4402/8
1,791,791.4402/8 22
1,791,791.4402/8/092
1,791,791.4402/8092
0,791,791.440228092
0,791,791.4402320924
2,791,791.44028
1,791,791.44028092
1,791,791.440293
1,791,791.4408/0943155
0,791,791.4408/095
0,791,791.44080943155
1,791,791.4408996073
1,791,791.44092
0,791,791.440922
0,791,791.440941
0,791,791.440941/09044
1,791,791.44095970904
2,791,791.44097284/09048
4,791,791.440973
0,791,791.44097303
1,791,791.4409768/55
2,791,791.440994
0,791,791.443
1,791,791.446
1,791,791.4460973
1,791,791.446556
1,791,791.446581095125
0,791,791.4465878
2,791,791.4472
0,791,791.4475
0,791,791.447503
26,791,791.45
0,791,791.45'6-dc22
1,791,791.45/015
1,791,791.45/023
1,791,791.45/023 22
1,791,791.45/0232
0,791,791.45/0232/092241
1,791,791.45/026
1,791,791.45/027 21
2,791,791.45/028/092
0,791,791.45/028/0922
0,791,791.45/0899155079494
4,791,791.45/08996073
3,791,791.45/09
2,791,791.45/094
0,791,791.45/0943
1,791,791.45/0946
1,791,791.45/0971
0,791,791.45/09711
1,791,791.45/09714
1,791,791.45/0973
1,791,791.45/0973/09046
2,791,791.45/3
0,791,791.45/32
1,791,791.45/3522
0,791,791.45/5
26,791,791.45/6
2,791,791.45/60973
1,791,791.45/60982
1,791,791.45/61
3,791,791.45/615
1,791,791.45/6150973
1,791,791.45/61640977311
15,791,791.45/617
1,791,791.45/6170941
3,791,791.45/6170973
1,791,791.45/621
0,791,791.45/6520395073
0,791,791.45/6520396
1,791,791.45/652042/08996073
1,791,791.45/6521
1,791,791.45/65211
2,791,791.45/6522
2,791,791.45/65230977311
0,791,791.45/65235
1,791,791.45/65246
1,791,791.45/6526643
1,791,791.45/6527
1,791,791.45/65289607295
1,791,791.45/6529
1,791,791.45/652909
2,791,791.45/652996
1,791,791.45/652996073
4,791,791.45/652997
1,791,791.45/652997071
6,791,791.45/653
1,791,791.45/6538
1,791,791.45/6538097309047
5,791,791.45/655
4,791,791.45/6552
2,791,791.45/6554
4,791,791.45/6556
0,791,791.45/656
2,791,791.45/6561
0,791,791.45/657
2,791,791.45/6578
1,791,791.45/65780973
0,791,791.45/6579
3,791,791.45/658
1,791,791.45/6581
2,791,791.45/65810973
1,791,791.45/6582831
0,791,791.45/65841
1,791,791.45/658410823
1,791,791.45/65878
1,791,791.45/66
1,791,791.45/67
1,791,791.45/682
1,791,791.45/6826
3,791,791.45/7
0,791,791.45/70811
2,791,791.45/70951
2,791,791.45/70973
145,791,791.45/72
80,791,791.45/75
1,791,791.45/75/0830941
2,791,791.45/75/0973
1,791,791.45/7503
0,791,791.45/7509051
1,791,791.45/750917561
1,791,791.45/750922
1,791,791.45/75093538
4,791,791.45/750973
1,791,791.45/75097309049
4,791,791.4501
1,791,791.45013
0,791,791.45015
1,791,791.4502
2,791,791.4502/3
1,791,791.4502/30994
11,791,791.4502/32
2,791,791.4502/32 22
5,791,791.4502/32092
2,791,791.4502/33092
1,791,791.4502/8023
9,791,791.4502/8092
1,791,791.4502/80922
0,791,791.4502/8092273
0,791,791.4502/809253
1,791,791.450202
2,791,791.45023023
12,791,791.450232
3,791,791.450232092
0,791,791.4502320922
0,791,791.450232092241
3,791,791.450233
1,791,791.450233092
0,791,791.4502330922
0,791,791.450236
2,791,791.45024
1,791,791.45025
0,791,791.45028
1,791,791.45028023
5,791,791.45028092
2,791,791.450280922
0,791,791.45028092273
1,791,791.450280941
1,791,791.4502809410905
1,791,791.450283
1,791,791.45071
1,791,791.45082
1,791,791.45083/0971
1,791,791.45088054
3,791,791.45089
0,791,791.45089/68073
1,791,791.450896073
0,791,791.4508996041
0,791,791.45089960729
2,791,791.4508996073
